attempt    K    arraySize    mergeSortTime    hybridSortTime
3406    43    3406    0.001177    0.000653
3407    43    3407    0.001179    0.000650
3408    43    3408    0.001181    0.000650
3409    43    3409    0.001177    0.000652
3410    43    3410    0.001177    0.000648
3411    43    3411    0.001180    0.000654
3412    43    3412    0.001179    0.000652
3413    43    3413    0.001179    0.000650
3414    43    3414    0.001179    0.000648
3415    43    3415    0.001176    0.000652
3416    43    3416    0.001180    0.000660
3417    43    3417    0.001181    0.000654
3418    43    3418    0.001178    0.000651
3419    43    3419    0.001181    0.000656
3420    43    3420    0.001182    0.000652
3421    43    3421    0.001183    0.000658
3422    43    3422    0.001186    0.000650
3423    43    3423    0.001181    0.000651
3424    43    3424    0.001182    0.000650
3425    43    3425    0.001183    0.000656
3426    43    3426    0.001178    0.000659
3427    43    3427    0.001183    0.000652
3428    43    3428    0.001182    0.000654
3429    43    3429    0.001180    0.000654
3430    43    3430    0.001185    0.000653
3431    43    3431    0.001184    0.000657
3432    43    3432    0.001190    0.000655
3433    43    3433    0.001187    0.000654
3434    43    3434    0.001184    0.000656
3435    43    3435    0.001183    0.000653
3436    43    3436    0.001185    0.000659
3437    43    3437    0.001184    0.000652
3438    43    3438    0.001186    0.000653
3439    43    3439    0.001190    0.000657
3440    43    3440    0.001188    0.000656
3441    43    3441    0.001188    0.000656
3442    43    3442    0.001190    0.000656
3443    43    3443    0.001190    0.000655
3444    43    3444    0.001196    0.000661
3445    43    3445    0.001190    0.000657
3446    43    3446    0.001189    0.000664
3447    43    3447    0.001189    0.000658
3448    43    3448    0.001189    0.000657
3449    43    3449    0.001189    0.000657
3450    43    3450    0.001191    0.000657
3451    43    3451    0.001193    0.000655
3452    43    3452    0.001188    0.000661
3453    43    3453    0.001188    0.000657
3454    43    3454    0.001192    0.000657
3455    43    3455    0.001188    0.000660
3456    43    3456    0.001192    0.000657
3457    43    3457    0.001191    0.000658
3458    43    3458    0.001192    0.000660
3459    43    3459    0.001202    0.000660
3460    43    3460    0.001191    0.000658
3461    43    3461    0.001199    0.000661
3462    43    3462    0.001190    0.000661
3463    43    3463    0.001196    0.000663
3464    43    3464    0.001195    0.000658
3465    43    3465    0.001194    0.000663
3466    43    3466    0.001201    0.000660
3467    43    3467    0.001200    0.000660
3468    43    3468    0.001202    0.000661
3469    43    3469    0.001200    0.000664
3470    43    3470    0.001200    0.000661
3471    43    3471    0.001205    0.000663
3472    43    3472    0.001206    0.000665
3473    43    3473    0.001202    0.000664
3474    43    3474    0.001202    0.000665
3475    43    3475    0.001199    0.000663
3476    43    3476    0.001207    0.000664
3477    43    3477    0.001194    0.000662
3478    43    3478    0.001198    0.000667
3479    43    3479    0.001201    0.000661
3480    43    3480    0.001201    0.000670
3481    43    3481    0.001209    0.000666
3482    43    3482    0.001202    0.000665
3483    43    3483    0.001201    0.000664
3484    43    3484    0.001203    0.000661
3485    43    3485    0.001208    0.000666
3486    43    3486    0.001203    0.000668
3487    43    3487    0.001204    0.000669
3488    43    3488    0.001202    0.000665
3489    43    3489    0.001201    0.000665
3490    43    3490    0.001204    0.000671
3491    43    3491    0.001201    0.000664
3492    43    3492    0.001205    0.000666
3493    43    3493    0.001201    0.000665
3494    43    3494    0.001201    0.000664
3495    43    3495    0.001204    0.000673
3496    43    3496    0.001203    0.000668
3497    43    3497    0.001206    0.000667
3498    43    3498    0.001206    0.000665
3499    43    3499    0.001210    0.000670
3500    43    3500    0.001214    0.000669
3501    43    3501    0.001217    0.000669
3502    43    3502    0.001205    0.000669
3503    43    3503    0.001209    0.000666
3504    43    3504    0.001208    0.000672
3505    43    3505    0.001215    0.000670
3506    43    3506    0.001209    0.000668
3507    43    3507    0.001213    0.000669
3508    43    3508    0.001207    0.000669
3509    43    3509    0.001212    0.000673
3510    43    3510    0.001214    0.000672
3511    43    3511    0.001209    0.000670
3512    43    3512    0.001209    0.000674
3513    43    3513    0.001207    0.000670
3514    43    3514    0.001211    0.000669
3515    43    3515    0.001218    0.000670
3516    43    3516    0.001211    0.000673
3517    43    3517    0.001210    0.000674
3518    43    3518    0.001212    0.000674
3519    43    3519    0.001211    0.000674
3520    43    3520    0.001209    0.000673
3521    43    3521    0.001210    0.000672
3522    43    3522    0.001215    0.000673
3523    43    3523    0.001211    0.000669
3524    43    3524    0.001215    0.000681
3525    43    3525    0.001215    0.000674
3526    43    3526    0.001214    0.000675
3527    43    3527    0.001218    0.000678
3528    43    3528    0.001213    0.000672
3529    43    3529    0.001217    0.000675
3530    43    3530    0.001214    0.000675
3531    43    3531    0.001215    0.000677
3532    43    3532    0.001212    0.000676
3533    43    3533    0.001217    0.000676
3534    43    3534    0.001219    0.000675
3535    43    3535    0.001219    0.000675
3536    43    3536    0.001224    0.000677
3537    43    3537    0.001218    0.000677
3538    43    3538    0.001217    0.000675
3539    43    3539    0.001219    0.000678
3540    43    3540    0.001217    0.000676
3541    43    3541    0.001215    0.000676
3542    43    3542    0.001217    0.000675
3543    43    3543    0.001220    0.000679
3544    43    3544    0.001219    0.000676
3545    43    3545    0.001217    0.000678
3546    43    3546    0.001221    0.000682
3547    43    3547    0.001219    0.000677
3548    43    3548    0.001218    0.000682
3549    43    3549    0.001216    0.000678
3550    43    3550    0.001218    0.000681
3551    43    3551    0.001221    0.000681
3552    43    3552    0.001227    0.000682
3553    43    3553    0.001219    0.000686
3554    43    3554    0.001221    0.000677
3555    43    3555    0.001221    0.000679
3556    43    3556    0.001221    0.000680
3557    43    3557    0.001220    0.000679
3558    43    3558    0.001228    0.000683
3559    43    3559    0.001225    0.000683
3560    43    3560    0.001229    0.000684
3561    43    3561    0.001225    0.000683
3562    43    3562    0.001225    0.000684
3563    43    3563    0.001230    0.000680
3564    43    3564    0.001222    0.000682
3565    43    3565    0.001225    0.000684
3566    43    3566    0.001224    0.000688
3567    43    3567    0.001228    0.000683
3568    43    3568    0.001234    0.000685
3569    43    3569    0.001227    0.000683
3570    43    3570    0.001226    0.000680
3571    43    3571    0.001225    0.000683
3572    43    3572    0.001220    0.000686
3573    43    3573    0.001225    0.000681
3574    43    3574    0.001228    0.000686
3575    43    3575    0.001226    0.000684
3576    43    3576    0.001227    0.000686
3577    43    3577    0.001228    0.000687
3578    43    3578    0.001224    0.000681
3579    43    3579    0.001226    0.000685
3580    43    3580    0.001223    0.000686
3581    43    3581    0.001225    0.000688
3582    43    3582    0.001232    0.000685
3583    43    3583    0.001230    0.000683
3584    43    3584    0.001232    0.000687
3585    43    3585    0.001230    0.000687
3586    43    3586    0.001229    0.000685
3587    43    3587    0.001236    0.000687
3588    43    3588    0.001230    0.000690
3589    43    3589    0.001240    0.000691
3590    43    3590    0.001229    0.000690
3591    43    3591    0.001231    0.000688
3592    43    3592    0.001232    0.000692
3593    43    3593    0.001236    0.000689
3594    43    3594    0.001232    0.000689
3595    43    3595    0.001233    0.000690
3596    43    3596    0.001234    0.000693
3597    43    3597    0.001235    0.000692
3598    43    3598    0.001243    0.000691
3599    43    3599    0.001235    0.000687
3600    43    3600    0.001235    0.000688
3601    43    3601    0.001237    0.000687
3602    43    3602    0.001235    0.000690
3603    43    3603    0.001236    0.000691
3604    43    3604    0.001237    0.000695
3605    43    3605    0.001242    0.000692
3606    43    3606    0.001250    0.000692
3607    43    3607    0.001239    0.000691
3608    43    3608    0.001242    0.000693
3609    43    3609    0.001240    0.000695
3610    43    3610    0.001239    0.000695
3611    43    3611    0.001243    0.000693
3612    43    3612    0.001245    0.000693
3613    43    3613    0.001241    0.000693
3614    43    3614    0.001249    0.000692
3615    43    3615    0.001242    0.000697
3616    43    3616    0.001242    0.000694
3617    43    3617    0.001246    0.000699
3618    43    3618    0.001241    0.000693
3619    43    3619    0.001246    0.000692
3620    43    3620    0.001247    0.000694
3621    43    3621    0.001249    0.000698
3622    43    3622    0.001246    0.000697
3623    43    3623    0.001248    0.000696
3624    43    3624    0.001249    0.000697
3625    43    3625    0.001245    0.000694
3626    43    3626    0.001246    0.000695
3627    43    3627    0.001247    0.000694
3628    43    3628    0.001249    0.000699
3629    43    3629    0.001250    0.000704
3630    43    3630    0.001253    0.000699
3631    43    3631    0.001247    0.000694
3632    43    3632    0.001251    0.000698
3633    43    3633    0.001250    0.000698
3634    43    3634    0.001262    0.000695
3635    43    3635    0.001250    0.000699
3636    43    3636    0.001256    0.000696
3637    43    3637    0.001257    0.000697
3638    43    3638    0.001255    0.000701
3639    43    3639    0.001257    0.000698
3640    43    3640    0.001255    0.000700
3641    43    3641    0.001252    0.000700
3642    43    3642    0.001255    0.000699
3643    43    3643    0.001262    0.000700
3644    43    3644    0.001256    0.000698
3645    43    3645    0.001254    0.000702
3646    43    3646    0.001255    0.000699
3647    43    3647    0.001259    0.000701
3648    43    3648    0.001272    0.000702
3649    43    3649    0.001259    0.000703
3650    43    3650    0.001261    0.000704
3651    43    3651    0.001261    0.000702
3652    43    3652    0.001262    0.000703
3653    43    3653    0.001265    0.000702
3654    43    3654    0.001268    0.000703
3655    43    3655    0.001260    0.000701
3656    43    3656    0.001261    0.000704
3657    43    3657    0.001263    0.000716
3658    43    3658    0.001265    0.000703
3659    43    3659    0.001269    0.000702
3660    43    3660    0.001263    0.000703
3661    43    3661    0.001264    0.000704
3662    43    3662    0.001276    0.000707
3663    43    3663    0.001266    0.000710
3664    43    3664    0.001264    0.000703
3665    43    3665    0.001261    0.000703
3666    43    3666    0.001273    0.000709
3667    43    3667    0.001267    0.000704
3668    43    3668    0.001266    0.000704
3669    43    3669    0.001270    0.000706
3670    43    3670    0.001272    0.000707
3671    43    3671    0.001271    0.000707
3672    43    3672    0.001266    0.000707
3673    43    3673    0.001266    0.000705
3674    43    3674    0.001269    0.000708
3675    43    3675    0.001275    0.000708
3676    43    3676    0.001275    0.000713
